linetype	x	showSelectedlegendlinetype	PANEL	group
solid	1.44221105527638	prediction	3	538
solid	1.46733668341709	prediction	3	539
solid	1.49246231155779	prediction	3	540
solid	1.51758793969849	prediction	3	541
solid	1.5427135678392	prediction	3	542
solid	1.5678391959799	prediction	3	543
solid	1.5929648241206	prediction	3	544
solid	1.61809045226131	prediction	3	545
solid	1.64321608040201	prediction	3	546
solid	1.66834170854271	prediction	3	547
solid	1.69346733668342	prediction	3	548
solid	1.71859296482412	prediction	3	549
solid	1.74371859296482	prediction	3	550
solid	1.76884422110553	prediction	3	551
solid	1.79396984924623	prediction	3	552
solid	1.81909547738693	prediction	3	553
solid	1.84422110552764	prediction	3	554
solid	1.86934673366834	prediction	3	555
solid	1.89447236180905	prediction	3	556
solid	1.91959798994975	prediction	3	557
solid	1.94472361809045	prediction	3	558
solid	1.96984924623116	prediction	3	559
solid	1.99497487437186	prediction	3	560
solid	2.02010050251256	prediction	3	561
solid	2.04522613065327	prediction	3	562
solid	2.07035175879397	prediction	3	563
solid	2.09547738693467	prediction	3	564
solid	2.12060301507538	prediction	3	565
solid	2.14572864321608	prediction	3	566
solid	2.17085427135678	prediction	3	567
solid	2.19597989949749	prediction	3	568
solid	2.22110552763819	prediction	3	569
solid	2.24623115577889	prediction	3	570
solid	2.2713567839196	prediction	3	571
solid	2.2964824120603	prediction	3	572
solid	2.32160804020101	prediction	3	573
solid	2.34673366834171	prediction	3	574
solid	2.37185929648241	prediction	3	575
solid	2.39698492462312	prediction	3	576
solid	2.42211055276382	prediction	3	577
solid	2.44723618090452	prediction	3	578
solid	2.47236180904523	prediction	3	579
solid	2.49748743718593	prediction	3	580
solid	2.52261306532663	prediction	3	581
solid	2.54773869346734	prediction	3	582
solid	2.57286432160804	prediction	3	583
solid	2.59798994974874	prediction	3	584
solid	2.62311557788945	prediction	3	585
solid	2.64824120603015	prediction	3	586
solid	2.67336683417085	prediction	3	587
solid	2.69849246231156	prediction	3	588
solid	2.72361809045226	prediction	3	589
solid	2.74874371859296	prediction	3	590
solid	2.77386934673367	prediction	3	591
solid	2.79899497487437	prediction	3	592
solid	2.82412060301508	prediction	3	593
solid	2.84924623115578	prediction	3	594
solid	2.87437185929648	prediction	3	595
solid	2.89949748743719	prediction	3	596
solid	2.92462311557789	prediction	3	597
solid	2.94974874371859	prediction	3	598
solid	2.9748743718593	prediction	3	599
solid	3	prediction	3	600
solid	-2	prediction	4	601
solid	-1.9748743718593	prediction	4	602
solid	-1.94974874371859	prediction	4	603
solid	-1.92462311557789	prediction	4	604
solid	-1.89949748743719	prediction	4	605
solid	-1.87437185929648	prediction	4	606
solid	-1.84924623115578	prediction	4	607
solid	-1.82412060301508	prediction	4	608
solid	-1.79899497487437	prediction	4	609
solid	-1.77386934673367	prediction	4	610
solid	-1.74874371859296	prediction	4	611
solid	-1.72361809045226	prediction	4	612
solid	-1.69849246231156	prediction	4	613
solid	-1.67336683417085	prediction	4	614
solid	-1.64824120603015	prediction	4	615
solid	-1.62311557788945	prediction	4	616
solid	-1.59798994974874	prediction	4	617
solid	-1.57286432160804	prediction	4	618
solid	-1.54773869346734	prediction	4	619
solid	-1.52261306532663	prediction	4	620
solid	-1.49748743718593	prediction	4	621
solid	-1.47236180904523	prediction	4	622
solid	-1.44723618090452	prediction	4	623
solid	-1.42211055276382	prediction	4	624
solid	-1.39698492462312	prediction	4	625
solid	-1.37185929648241	prediction	4	626
solid	-1.34673366834171	prediction	4	627
solid	-1.32160804020101	prediction	4	628
solid	-1.2964824120603	prediction	4	629
solid	-1.2713567839196	prediction	4	630
solid	-1.24623115577889	prediction	4	631
solid	-1.22110552763819	prediction	4	632
solid	-1.19597989949749	prediction	4	633
solid	-1.17085427135678	prediction	4	634
solid	-1.14572864321608	prediction	4	635
solid	-1.12060301507538	prediction	4	636
solid	-1.09547738693467	prediction	4	637
solid	-1.07035175879397	prediction	4	638
solid	-1.04522613065327	prediction	4	639
solid	-1.02010050251256	prediction	4	640
solid	-0.994974874371859	prediction	4	641
solid	-0.969849246231156	prediction	4	642
solid	-0.944723618090452	prediction	4	643
solid	-0.919597989949749	prediction	4	644
solid	-0.894472361809045	prediction	4	645
solid	-0.869346733668342	prediction	4	646
solid	-0.844221105527638	prediction	4	647
solid	-0.819095477386935	prediction	4	648
solid	-0.793969849246231	prediction	4	649
solid	-0.768844221105528	prediction	4	650
solid	-0.743718592964824	prediction	4	651
solid	-0.71859296482412	prediction	4	652
solid	-0.693467336683417	prediction	4	653
solid	-0.668341708542713	prediction	4	654
solid	-0.64321608040201	prediction	4	655
solid	-0.618090452261306	prediction	4	656
solid	-0.592964824120603	prediction	4	657
solid	-0.567839195979899	prediction	4	658
solid	-0.542713567839196	prediction	4	659
solid	-0.517587939698492	prediction	4	660
solid	-0.492462311557789	prediction	4	661
solid	-0.467336683417085	prediction	4	662
solid	-0.442211055276382	prediction	4	663
solid	-0.417085427135678	prediction	4	664
solid	-0.391959798994975	prediction	4	665
solid	-0.366834170854271	prediction	4	666
solid	-0.341708542713568	prediction	4	667
solid	-0.316582914572864	prediction	4	668
solid	-0.291457286432161	prediction	4	669
solid	-0.266331658291457	prediction	4	670
solid	-0.241206030150754	prediction	4	671
solid	-0.21608040201005	prediction	4	672
solid	-0.190954773869347	prediction	4	673
solid	-0.165829145728643	prediction	4	674
solid	-0.14070351758794	prediction	4	675
solid	-0.115577889447236	prediction	4	676
solid	-0.0904522613065326	prediction	4	677
solid	-0.0653266331658291	prediction	4	678
solid	-0.0402010050251256	prediction	4	679
solid	-0.0150753768844221	prediction	4	680
solid	0.0100502512562817	prediction	4	681
solid	0.0351758793969852	prediction	4	682
solid	0.0603015075376887	prediction	4	683
solid	0.0854271356783922	prediction	4	684
solid	0.110552763819096	prediction	4	685
solid	0.135678391959799	prediction	4	686
solid	0.160804020100503	prediction	4	687
solid	0.185929648241206	prediction	4	688
solid	0.21105527638191	prediction	4	689
solid	0.236180904522613	prediction	4	690
solid	0.261306532663317	prediction	4	691
solid	0.28643216080402	prediction	4	692
solid	0.311557788944724	prediction	4	693
solid	0.336683417085427	prediction	4	694
solid	0.361809045226131	prediction	4	695
solid	0.386934673366834	prediction	4	696
solid	0.412060301507538	prediction	4	697
solid	0.437185929648241	prediction	4	698
solid	0.462311557788945	prediction	4	699
solid	0.487437185929648	prediction	4	700
solid	0.512562814070352	prediction	4	701
solid	0.537688442211055	prediction	4	702
solid	0.562814070351759	prediction	4	703
solid	0.587939698492463	prediction	4	704
solid	0.613065326633166	prediction	4	705
solid	0.63819095477387	prediction	4	706
solid	0.663316582914573	prediction	4	707
solid	0.688442211055277	prediction	4	708
solid	0.71356783919598	prediction	4	709
solid	0.738693467336684	prediction	4	710
solid	0.763819095477387	prediction	4	711
solid	0.788944723618091	prediction	4	712
solid	0.814070351758794	prediction	4	713
solid	0.839195979899498	prediction	4	714
solid	0.864321608040201	prediction	4	715
solid	0.889447236180905	prediction	4	716
solid	0.914572864321608	prediction	4	717
solid	0.939698492462312	prediction	4	718
solid	0.964824120603015	prediction	4	719
solid	0.989949748743719	prediction	4	720
solid	1.01507537688442	prediction	4	721
solid	1.04020100502513	prediction	4	722
solid	1.06532663316583	prediction	4	723
solid	1.09045226130653	prediction	4	724
solid	1.11557788944724	prediction	4	725
solid	1.14070351758794	prediction	4	726
solid	1.16582914572864	prediction	4	727
solid	1.19095477386935	prediction	4	728
solid	1.21608040201005	prediction	4	729
solid	1.24120603015075	prediction	4	730
solid	1.26633165829146	prediction	4	731
solid	1.29145728643216	prediction	4	732
solid	1.31658291457286	prediction	4	733
solid	1.34170854271357	prediction	4	734
solid	1.36683417085427	prediction	4	735
solid	1.39195979899498	prediction	4	736
solid	1.41708542713568	prediction	4	737
solid	1.44221105527638	prediction	4	738
solid	1.46733668341709	prediction	4	739
solid	1.49246231155779	prediction	4	740
solid	1.51758793969849	prediction	4	741
solid	1.5427135678392	prediction	4	742
solid	1.5678391959799	prediction	4	743
solid	1.5929648241206	prediction	4	744
solid	1.61809045226131	prediction	4	745
solid	1.64321608040201	prediction	4	746
solid	1.66834170854271	prediction	4	747
solid	1.69346733668342	prediction	4	748
solid	1.71859296482412	prediction	4	749
solid	1.74371859296482	prediction	4	750
solid	1.76884422110553	prediction	4	751
solid	1.79396984924623	prediction	4	752
solid	1.81909547738693	prediction	4	753
solid	1.84422110552764	prediction	4	754
solid	1.86934673366834	prediction	4	755
solid	1.89447236180905	prediction	4	756
solid	1.91959798994975	prediction	4	757
solid	1.94472361809045	prediction	4	758
solid	1.96984924623116	prediction	4	759
solid	1.99497487437186	prediction	4	760
solid	2.02010050251256	prediction	4	761
solid	2.04522613065327	prediction	4	762
solid	2.07035175879397	prediction	4	763
solid	2.09547738693467	prediction	4	764
solid	2.12060301507538	prediction	4	765
solid	2.14572864321608	prediction	4	766
solid	2.17085427135678	prediction	4	767
solid	2.19597989949749	prediction	4	768
solid	2.22110552763819	prediction	4	769
solid	2.24623115577889	prediction	4	770
solid	2.2713567839196	prediction	4	771
solid	2.2964824120603	prediction	4	772
solid	2.32160804020101	prediction	4	773
solid	2.34673366834171	prediction	4	774
solid	2.37185929648241	prediction	4	775
solid	2.39698492462312	prediction	4	776
solid	2.42211055276382	prediction	4	777
solid	2.44723618090452	prediction	4	778
solid	2.47236180904523	prediction	4	779
solid	2.49748743718593	prediction	4	780
solid	2.52261306532663	prediction	4	781
solid	2.54773869346734	prediction	4	782
solid	2.57286432160804	prediction	4	783
solid	2.59798994974874	prediction	4	784
solid	2.62311557788945	prediction	4	785
solid	2.64824120603015	prediction	4	786
solid	2.67336683417085	prediction	4	787
solid	2.69849246231156	prediction	4	788
solid	2.72361809045226	prediction	4	789
solid	2.74874371859296	prediction	4	790
solid	2.77386934673367	prediction	4	791
solid	2.79899497487437	prediction	4	792
solid	2.82412060301508	prediction	4	793
solid	2.84924623115578	prediction	4	794
solid	2.87437185929648	prediction	4	795
solid	2.89949748743719	prediction	4	796
solid	2.92462311557789	prediction	4	797
solid	2.94974874371859	prediction	4	798
solid	2.9748743718593	prediction	4	799
solid	3	prediction	4	800
solid	-2	prediction	5	801
solid	-1.9748743718593	prediction	5	802
solid	-1.94974874371859	prediction	5	803
solid	-1.92462311557789	prediction	5	804
solid	-1.89949748743719	prediction	5	805
solid	-1.87437185929648	prediction	5	806
solid	-1.84924623115578	prediction	5	807
solid	-1.82412060301508	prediction	5	808
solid	-1.79899497487437	prediction	5	809
solid	-1.77386934673367	prediction	5	810
solid	-1.74874371859296	prediction	5	811
solid	-1.72361809045226	prediction	5	812
solid	-1.69849246231156	prediction	5	813
solid	-1.67336683417085	prediction	5	814
solid	-1.64824120603015	prediction	5	815
solid	-1.62311557788945	prediction	5	816
solid	-1.59798994974874	prediction	5	817
solid	-1.57286432160804	prediction	5	818
solid	-1.54773869346734	prediction	5	819
solid	-1.52261306532663	prediction	5	820
solid	-1.49748743718593	prediction	5	821
solid	-1.47236180904523	prediction	5	822
solid	-1.44723618090452	prediction	5	823
solid	-1.42211055276382	prediction	5	824
solid	-1.39698492462312	prediction	5	825
solid	-1.37185929648241	prediction	5	826
solid	-1.34673366834171	prediction	5	827
solid	-1.32160804020101	prediction	5	828
solid	-1.2964824120603	prediction	5	829
solid	-1.2713567839196	prediction	5	830
solid	-1.24623115577889	prediction	5	831
solid	-1.22110552763819	prediction	5	832
solid	-1.19597989949749	prediction	5	833
solid	-1.17085427135678	prediction	5	834
solid	-1.14572864321608	prediction	5	835
solid	-1.12060301507538	prediction	5	836
solid	-1.09547738693467	prediction	5	837
solid	-1.07035175879397	prediction	5	838
solid	-1.04522613065327	prediction	5	839
solid	-1.02010050251256	prediction	5	840
solid	-0.994974874371859	prediction	5	841
solid	-0.969849246231156	prediction	5	842
solid	-0.944723618090452	prediction	5	843
solid	-0.919597989949749	prediction	5	844
solid	-0.894472361809045	prediction	5	845
solid	-0.869346733668342	prediction	5	846
solid	-0.844221105527638	prediction	5	847
solid	-0.819095477386935	prediction	5	848
solid	-0.793969849246231	prediction	5	849
solid	-0.768844221105528	prediction	5	850
solid	-0.743718592964824	prediction	5	851
solid	-0.71859296482412	prediction	5	852
solid	-0.693467336683417	prediction	5	853
solid	-0.668341708542713	prediction	5	854
solid	-0.64321608040201	prediction	5	855
solid	-0.618090452261306	prediction	5	856
solid	-0.592964824120603	prediction	5	857
solid	-0.567839195979899	prediction	5	858
solid	-0.542713567839196	prediction	5	859
solid	-0.517587939698492	prediction	5	860
solid	-0.492462311557789	prediction	5	861
solid	-0.467336683417085	prediction	5	862
solid	-0.442211055276382	prediction	5	863
solid	-0.417085427135678	prediction	5	864
solid	-0.391959798994975	prediction	5	865
solid	-0.366834170854271	prediction	5	866
solid	-0.341708542713568	prediction	5	867
solid	-0.316582914572864	prediction	5	868
solid	-0.291457286432161	prediction	5	869
solid	-0.266331658291457	prediction	5	870
solid	-0.241206030150754	prediction	5	871
solid	-0.21608040201005	prediction	5	872
solid	-0.190954773869347	prediction	5	873
solid	-0.165829145728643	prediction	5	874
solid	-0.14070351758794	prediction	5	875
solid	-0.115577889447236	prediction	5	876
solid	-0.0904522613065326	prediction	5	877
solid	-0.0653266331658291	prediction	5	878
solid	-0.0402010050251256	prediction	5	879
solid	-0.0150753768844221	prediction	5	880
solid	0.0100502512562817	prediction	5	881
solid	0.0351758793969852	prediction	5	882
solid	0.0603015075376887	prediction	5	883
solid	0.0854271356783922	prediction	5	884
solid	0.110552763819096	prediction	5	885
solid	0.135678391959799	prediction	5	886
solid	0.160804020100503	prediction	5	887
solid	0.185929648241206	prediction	5	888
solid	0.21105527638191	prediction	5	889
solid	0.236180904522613	prediction	5	890
solid	0.261306532663317	prediction	5	891
solid	0.28643216080402	prediction	5	892
solid	0.311557788944724	prediction	5	893
solid	0.336683417085427	prediction	5	894
solid	0.361809045226131	prediction	5	895
solid	0.386934673366834	prediction	5	896
solid	0.412060301507538	prediction	5	897
solid	0.437185929648241	prediction	5	898
solid	0.462311557788945	prediction	5	899
solid	0.487437185929648	prediction	5	900
solid	0.512562814070352	prediction	5	901
solid	0.537688442211055	prediction	5	902
solid	0.562814070351759	prediction	5	903
solid	0.587939698492463	prediction	5	904
solid	0.613065326633166	prediction	5	905
solid	0.63819095477387	prediction	5	906
solid	0.663316582914573	prediction	5	907
solid	0.688442211055277	prediction	5	908
solid	0.71356783919598	prediction	5	909
solid	0.738693467336684	prediction	5	910
solid	0.763819095477387	prediction	5	911
solid	0.788944723618091	prediction	5	912
solid	0.814070351758794	prediction	5	913
solid	0.839195979899498	prediction	5	914
solid	0.864321608040201	prediction	5	915
solid	0.889447236180905	prediction	5	916
solid	0.914572864321608	prediction	5	917
solid	0.939698492462312	prediction	5	918
solid	0.964824120603015	prediction	5	919
solid	0.989949748743719	prediction	5	920
solid	1.01507537688442	prediction	5	921
solid	1.04020100502513	prediction	5	922
solid	1.06532663316583	prediction	5	923
solid	1.09045226130653	prediction	5	924
solid	1.11557788944724	prediction	5	925
solid	1.14070351758794	prediction	5	926
solid	1.16582914572864	prediction	5	927
solid	1.19095477386935	prediction	5	928
solid	1.21608040201005	prediction	5	929
solid	1.24120603015075	prediction	5	930
solid	1.26633165829146	prediction	5	931
solid	1.29145728643216	prediction	5	932
solid	1.31658291457286	prediction	5	933
solid	1.34170854271357	prediction	5	934
solid	1.36683417085427	prediction	5	935
solid	1.39195979899498	prediction	5	936
solid	1.41708542713568	prediction	5	937
solid	1.44221105527638	prediction	5	938
solid	1.46733668341709	prediction	5	939
solid	1.49246231155779	prediction	5	940
solid	1.51758793969849	prediction	5	941
solid	1.5427135678392	prediction	5	942
solid	1.5678391959799	prediction	5	943
solid	1.5929648241206	prediction	5	944
solid	1.61809045226131	prediction	5	945
solid	1.64321608040201	prediction	5	946
solid	1.66834170854271	prediction	5	947
solid	1.69346733668342	prediction	5	948
solid	1.71859296482412	prediction	5	949
solid	1.74371859296482	prediction	5	950
solid	1.76884422110553	prediction	5	951
solid	1.79396984924623	prediction	5	952
solid	1.81909547738693	prediction	5	953
solid	1.84422110552764	prediction	5	954
solid	1.86934673366834	prediction	5	955
solid	1.89447236180905	prediction	5	956
solid	1.91959798994975	prediction	5	957
solid	1.94472361809045	prediction	5	958
solid	1.96984924623116	prediction	5	959
solid	1.99497487437186	prediction	5	960
solid	2.02010050251256	prediction	5	961
solid	2.04522613065327	prediction	5	962
solid	2.07035175879397	prediction	5	963
solid	2.09547738693467	prediction	5	964
solid	2.12060301507538	prediction	5	965
solid	2.14572864321608	prediction	5	966
solid	2.17085427135678	prediction	5	967
solid	2.19597989949749	prediction	5	968
solid	2.22110552763819	prediction	5	969
solid	2.24623115577889	prediction	5	970
solid	2.2713567839196	prediction	5	971
solid	2.2964824120603	prediction	5	972
solid	2.32160804020101	prediction	5	973
solid	2.34673366834171	prediction	5	974
solid	2.37185929648241	prediction	5	975
solid	2.39698492462312	prediction	5	976
solid	2.42211055276382	prediction	5	977
solid	2.44723618090452	prediction	5	978
solid	2.47236180904523	prediction	5	979
solid	2.49748743718593	prediction	5	980
solid	2.52261306532663	prediction	5	981
solid	2.54773869346734	prediction	5	982
solid	2.57286432160804	prediction	5	983
solid	2.59798994974874	prediction	5	984
solid	2.62311557788945	prediction	5	985
solid	2.64824120603015	prediction	5	986
solid	2.67336683417085	prediction	5	987
solid	2.69849246231156	prediction	5	988
solid	2.72361809045226	prediction	5	989
solid	2.74874371859296	prediction	5	990
solid	2.77386934673367	prediction	5	991
solid	2.79899497487437	prediction	5	992
solid	2.82412060301508	prediction	5	993
solid	2.84924623115578	prediction	5	994
solid	2.87437185929648	prediction	5	995
solid	2.89949748743719	prediction	5	996
solid	2.92462311557789	prediction	5	997
solid	2.94974874371859	prediction	5	998
solid	2.9748743718593	prediction	5	999
solid	3	prediction	5	1000
solid	-2	prediction	6	1001
solid	-1.9748743718593	prediction	6	1002
solid	-1.94974874371859	prediction	6	1003
solid	-1.92462311557789	prediction	6	1004
solid	-1.89949748743719	prediction	6	1005
solid	-1.87437185929648	prediction	6	1006
solid	-1.84924623115578	prediction	6	1007
solid	-1.82412060301508	prediction	6	1008
solid	-1.79899497487437	prediction	6	1009
solid	-1.77386934673367	prediction	6	1010
solid	-1.74874371859296	prediction	6	1011
solid	-1.72361809045226	prediction	6	1012
solid	-1.69849246231156	prediction	6	1013
solid	-1.67336683417085	prediction	6	1014
solid	-1.64824120603015	prediction	6	1015
solid	-1.62311557788945	prediction	6	1016
solid	-1.59798994974874	prediction	6	1017
solid	-1.57286432160804	prediction	6	1018
solid	-1.54773869346734	prediction	6	1019
solid	-1.52261306532663	prediction	6	1020
solid	-1.49748743718593	prediction	6	1021
solid	-1.47236180904523	prediction	6	1022
solid	-1.44723618090452	prediction	6	1023
solid	-1.42211055276382	prediction	6	1024
solid	-1.39698492462312	prediction	6	1025
solid	-1.37185929648241	prediction	6	1026
solid	-1.34673366834171	prediction	6	1027
solid	-1.32160804020101	prediction	6	1028
solid	-1.2964824120603	prediction	6	1029
solid	-1.2713567839196	prediction	6	1030
solid	-1.24623115577889	prediction	6	1031
solid	-1.22110552763819	prediction	6	1032
solid	-1.19597989949749	prediction	6	1033
solid	-1.17085427135678	prediction	6	1034
solid	-1.14572864321608	prediction	6	1035
solid	-1.12060301507538	prediction	6	1036
solid	-1.09547738693467	prediction	6	1037
solid	-1.07035175879397	prediction	6	1038
solid	-1.04522613065327	prediction	6	1039
solid	-1.02010050251256	prediction	6	1040
solid	-0.994974874371859	prediction	6	1041
solid	-0.969849246231156	prediction	6	1042
solid	-0.944723618090452	prediction	6	1043
solid	-0.919597989949749	prediction	6	1044
solid	-0.894472361809045	prediction	6	1045
solid	-0.869346733668342	prediction	6	1046
solid	-0.844221105527638	prediction	6	1047
solid	-0.819095477386935	prediction	6	1048
solid	-0.793969849246231	prediction	6	1049
solid	-0.768844221105528	prediction	6	1050
solid	-0.743718592964824	prediction	6	1051
solid	-0.71859296482412	prediction	6	1052
solid	-0.693467336683417	prediction	6	1053
solid	-0.668341708542713	prediction	6	1054
solid	-0.64321608040201	prediction	6	1055
solid	-0.618090452261306	prediction	6	1056
solid	-0.592964824120603	prediction	6	1057
solid	-0.567839195979899	prediction	6	1058
solid	-0.542713567839196	prediction	6	1059
solid	-0.517587939698492	prediction	6	1060
solid	-0.492462311557789	prediction	6	1061
solid	-0.467336683417085	prediction	6	1062
solid	-0.442211055276382	prediction	6	1063
solid	-0.417085427135678	prediction	6	1064
solid	-0.391959798994975	prediction	6	1065
solid	-0.366834170854271	prediction	6	1066
solid	-0.341708542713568	prediction	6	1067
solid	-0.316582914572864	prediction	6	1068
solid	-0.291457286432161	prediction	6	1069
solid	-0.266331658291457	prediction	6	1070
solid	-0.241206030150754	prediction	6	1071
solid	-0.21608040201005	prediction	6	1072
solid	-0.190954773869347	prediction	6	1073
